concept,prefl,litf
http://vocab.getty.edu/aat/300044032,http://vocab.getty.edu/aat/term/1000484080-nl,verenwerk
http://vocab.getty.edu/aat/300044039,http://vocab.getty.edu/aat/term/1000484081-nl,viltwerk
http://vocab.getty.edu/aat/300010898,http://vocab.getty.edu/aat/term/1000469828-nl,glaswerk
http://vocab.getty.edu/aat/300264021,http://vocab.getty.edu/aat/term/1000512530-nl,lakwerk
http://vocab.getty.edu/aat/300015336,http://vocab.getty.edu/aat/term/1000472118-nl,metaalwerk
http://vocab.getty.edu/aat/300044053,http://vocab.getty.edu/aat/term/1000484083-nl,papierwerk
http://vocab.getty.edu/aat/300015343,http://vocab.getty.edu/aat/term/1000472124-nl,pleisterwerk
http://vocab.getty.edu/aat/300220980,http://vocab.getty.edu/aat/term/1000611738-nl,quillwerk
http://vocab.getty.edu/aat/300044061,http://vocab.getty.edu/aat/term/1000484085-nl,raffiawerk
http://vocab.getty.edu/aat/300044063,http://vocab.getty.edu/aat/term/1000484086-nl,lintwerk
http://vocab.getty.edu/aat/300044065,http://vocab.getty.edu/aat/term/1000484087-nl,touwwerk (beeldend werk)
http://vocab.getty.edu/aat/300044068,http://vocab.getty.edu/aat/term/1000484088-nl,biezenwerk
http://vocab.getty.edu/aat/300220991,http://vocab.getty.edu/aat/term/1000504192-nl,schelpwerk
http://vocab.getty.edu/aat/300044071,http://vocab.getty.edu/aat/term/1000484089-nl,strowerk
http://vocab.getty.edu/aat/300014063,http://vocab.getty.edu/aat/term/1000471308-nl,textilia
http://vocab.getty.edu/aat/300044074,http://vocab.getty.edu/aat/term/1000484090-nl,vlechtwerk (objectgenre)
http://vocab.getty.edu/aat/300015348,http://vocab.getty.edu/aat/term/1000472126-nl,houtwerk
http://vocab.getty.edu/aat/300015644,http://vocab.getty.edu/aat/term/1000472232-nl,originelen
http://vocab.getty.edu/aat/300121293,http://vocab.getty.edu/aat/term/1000491072-nl,afgeleide objecten
http://vocab.getty.edu/aat/300310093,http://vocab.getty.edu/aat/term/1000637625-nl,roerende objecten
http://vocab.getty.edu/aat/300237433,http://vocab.getty.edu/aat/term/1000237433-nl,barware
http://vocab.getty.edu/aat/300263410,http://vocab.getty.edu/aat/term/1000263410-nl,Mauchline ware
http://vocab.getty.edu/aat/300010666,http://vocab.getty.edu/aat/term/1000469690-nl,pottenbakkersgoed (objectgenre)
http://vocab.getty.edu/aat/300200392,http://vocab.getty.edu/aat/term/1000499534-nl,keukengerei
http://vocab.getty.edu/aat/300233437,http://vocab.getty.edu/aat/term/1000506549-nl,witgoed
http://vocab.getty.edu/aat/300043196,http://vocab.getty.edu/aat/term/1000483992-nl,tafelgerei
http://vocab.getty.edu/aat/300234016,http://vocab.getty.edu/aat/term/1000506743-nl,zilverwerk (tafelzilver)
http://vocab.getty.edu/aat/300081356,http://vocab.getty.edu/aat/term/1000489461-nl,tingoed
http://vocab.getty.edu/aat/300207753,http://vocab.getty.edu/aat/term/1000501120-nl,gipswerk
http://vocab.getty.edu/aat/300247571,http://vocab.getty.edu/aat/term/1000508288-nl,persoonlijke standaard uitrustingen
http://vocab.getty.edu/aat/300375748,http://vocab.getty.edu/aat/term/1000640994-nl,archieven (groepen)
http://vocab.getty.edu/aat/300256847,http://vocab.getty.edu/aat/term/1000256847-nl,assemblages
http://vocab.getty.edu/aat/300178624,http://vocab.getty.edu/aat/term/1000495261-nl,multipels
http://vocab.getty.edu/aat/300025976,http://vocab.getty.edu/aat/term/1000478590-nl,collecties
http://vocab.getty.edu/aat/300121294,http://vocab.getty.edu/aat/term/1000491074-nl,oplagen
http://vocab.getty.edu/aat/300195474,http://vocab.getty.edu/aat/term/1000497860-nl,geheime voorraden
http://vocab.getty.edu/aat/300311826,http://vocab.getty.edu/aat/term/1000539130-nl,"drukken (groepering, publicatie)"
http://vocab.getty.edu/aat/300264630,http://vocab.getty.edu/aat/term/1000512970-nl,industrie (objectgroepen)
http://vocab.getty.edu/aat/300312349,http://vocab.getty.edu/aat/term/1000639225-nl,oplagen (objectgroepen)
http://vocab.getty.edu/aat/300210601,http://vocab.getty.edu/aat/term/1000501880-nl,babyuitzet
http://vocab.getty.edu/aat/300375749,http://vocab.getty.edu/aat/term/1000640996-nl,bibliotheken (objectgroepen)
http://vocab.getty.edu/aat/300070186,http://vocab.getty.edu/aat/term/1000070186-nl,oeuvre
http://vocab.getty.edu/aat/300192339,http://vocab.getty.edu/aat/term/1000497266-nl,sequenties
http://vocab.getty.edu/aat/300027349,http://vocab.getty.edu/aat/term/1000479472-nl,reeksen
http://vocab.getty.edu/aat/300133146,http://vocab.getty.edu/aat/term/1000492301-nl,stellen
http://vocab.getty.edu/aat/300221286,http://vocab.getty.edu/aat/term/1000221286-nl,trousseaux
http://vocab.getty.edu/aat/300265632,http://vocab.getty.edu/aat/term/1000612332-nl,volumen (documenten naar vorm)
http://vocab.getty.edu/aat/300055325,http://vocab.getty.edu/aat/term/1000486915-nl,milieu's (objectgroepen)
http://vocab.getty.edu/aat/300241513,http://vocab.getty.edu/aat/term/1000507895-nl,groepen interieurinrichting
http://vocab.getty.edu/aat/300210821,http://vocab.getty.edu/aat/term/1000501993-nl,kledinggroepen
http://vocab.getty.edu/aat/300226229,http://vocab.getty.edu/aat/term/1000505172-nl,groepen houders
http://vocab.getty.edu/aat/300241552,http://vocab.getty.edu/aat/term/1000507898-nl,spellen (sets)
http://vocab.getty.edu/aat/300219257,http://vocab.getty.edu/aat/term/1000503917-nl,groepen voertuigen
http://vocab.getty.edu/aat/300226836,http://vocab.getty.edu/aat/term/1000505295-nl,groepen beeldmateriaal
http://vocab.getty.edu/aat/300241571,http://vocab.getty.edu/aat/term/1000507900-nl,groepen ruilmiddelen
http://vocab.getty.edu/aat/300242735,http://vocab.getty.edu/aat/term/1000507957-nl,groepen informatiedragers
http://vocab.getty.edu/aat/300052727,http://vocab.getty.edu/aat/term/1000485211-nl,communicatiesystemen
http://vocab.getty.edu/aat/300051150,http://vocab.getty.edu/aat/term/1000484851-nl,transportsystemen
http://vocab.getty.edu/aat/300050387,http://vocab.getty.edu/aat/term/1000484820-nl,elektrische systemen
http://vocab.getty.edu/aat/300264704,http://vocab.getty.edu/aat/term/1000513035-nl,filmprojectiesystemen
http://vocab.getty.edu/aat/300263897,http://vocab.getty.edu/aat/term/1000512410-nl,geografische systemen
http://vocab.getty.edu/aat/300051474,http://vocab.getty.edu/aat/term/1000610681-nl,klimaatsystemen
http://vocab.getty.edu/aat/300155846,http://vocab.getty.edu/aat/term/1000493627-nl,infrastructurele voorzieningen
http://vocab.getty.edu/aat/300051944,http://vocab.getty.edu/aat/term/1000484976-nl,verlichtingssystemen
http://vocab.getty.edu/aat/300078157,http://vocab.getty.edu/aat/term/1000489037-nl,sanitaire systemen
http://vocab.getty.edu/aat/300072219,http://vocab.getty.edu/aat/term/1000488588-nl,beveiligingssystemen
http://vocab.getty.edu/aat/300252440,http://vocab.getty.edu/aat/term/1000509161-nl,bestoeling
http://vocab.getty.edu/aat/300193977,http://vocab.getty.edu/aat/term/1000497544-nl,bewegwijzering
http://vocab.getty.edu/aat/300052551,http://vocab.getty.edu/aat/term/1000485139-nl,regenwatersystemen
http://vocab.getty.edu/aat/300006215,http://vocab.getty.edu/aat/term/1000467061-nl,waterwerken
http://vocab.getty.edu/aat/300003928,http://vocab.getty.edu/aat/term/1000465347-nl,bouwsystemen
http://vocab.getty.edu/aat/300252447,http://vocab.getty.edu/aat/term/1000509162-nl,thuisamusementsystemen
http://vocab.getty.edu/aat/300191365,http://vocab.getty.edu/aat/term/1000643215-nl,waardebonnen
http://vocab.getty.edu/aat/300037316,http://vocab.getty.edu/aat/term/1000481548-nl,geld
http://vocab.getty.edu/aat/300191321,http://vocab.getty.edu/aat/term/1000496998-nl,verhandelbare waardepapieren
http://vocab.getty.edu/aat/300037320,http://vocab.getty.edu/aat/term/1000481551-nl,zegels (ruilmiddelen)
http://vocab.getty.edu/aat/300027381,http://vocab.getty.edu/aat/term/1000479495-nl,betalingsbewijzen
http://vocab.getty.edu/aat/300037334,http://vocab.getty.edu/aat/term/1000481556-nl,penningen (betaalmiddelen)
http://vocab.getty.edu/aat/300026031,http://vocab.getty.edu/aat/term/1000478669-nl,soorten documenten
http://vocab.getty.edu/aat/300230425,http://vocab.getty.edu/aat/term/1000505847-nl,informatiedragers
http://vocab.getty.edu/aat/300311871,http://vocab.getty.edu/aat/term/1000458732-nl,media (informatiedragers)
http://vocab.getty.edu/aat/300008400,http://vocab.getty.edu/aat/term/1000468885-nl,agglomeraties
http://vocab.getty.edu/aat/300257104,http://vocab.getty.edu/aat/term/1000510146-nl,kampen (tijdelijke nederzettingen)
http://vocab.getty.edu/aat/300008389,http://vocab.getty.edu/aat/term/1000468877-nl,steden
http://vocab.getty.edu/aat/300008369,http://vocab.getty.edu/aat/term/1000468865-nl,gehuchten
http://vocab.getty.edu/aat/300132618,http://vocab.getty.edu/aat/term/1000492201-nl,grootstedelijke gebieden
http://vocab.getty.edu/aat/300008375,http://vocab.getty.edu/aat/term/1000468869-nl,kleine steden
http://vocab.getty.edu/aat/300008372,http://vocab.getty.edu/aat/term/1000468867-nl,dorpen
http://vocab.getty.edu/aat/300263194,http://vocab.getty.edu/aat/term/1000263194-nl,televillages
http://vocab.getty.edu/aat/300008547,http://vocab.getty.edu/aat/term/1000469003-nl,spooksteden
http://vocab.getty.edu/aat/300008537,http://vocab.getty.edu/aat/term/1000468991-nl,verdwenen steden
http://vocab.getty.edu/aat/300008542,http://vocab.getty.edu/aat/term/1000468997-nl,verwoeste steden
http://vocab.getty.edu/aat/300008549,http://vocab.getty.edu/aat/term/1000469005-nl,ongeannexeerde gebieden
http://vocab.getty.edu/aat/300008489,http://vocab.getty.edu/aat/term/1000008489-nl,boomtowns
http://vocab.getty.edu/aat/300155931,http://vocab.getty.edu/aat/term/1000155931-nl,company towns
http://vocab.getty.edu/aat/300178894,http://vocab.getty.edu/aat/term/1000178894-nl,golf course communities
http://vocab.getty.edu/aat/300120599,http://vocab.getty.edu/aat/term/1000643131-nl,havenplaatsen
http://vocab.getty.edu/aat/300249169,http://vocab.getty.edu/aat/term/1000508601-nl,randgemeenten
http://vocab.getty.edu/aat/300000880,http://vocab.getty.edu/aat/term/1000463561-nl,villawijken
http://vocab.getty.edu/aat/300120707,http://vocab.getty.edu/aat/term/1000491006-nl,ruimtekolonieën
http://vocab.getty.edu/aat/300000874,http://vocab.getty.edu/aat/term/1000463557-nl,voorsteden
http://vocab.getty.edu/aat/300008503,http://vocab.getty.edu/aat/term/1000468961-nl,kunstenaarskolonies
http://vocab.getty.edu/aat/300263222,http://vocab.getty.edu/aat/term/1000511640-nl,quilombo's
http://vocab.getty.edu/aat/300008509,http://vocab.getty.edu/aat/term/1000642929-nl,ouderengemeenschappen
http://vocab.getty.edu/aat/300008511,http://vocab.getty.edu/aat/term/1000468971-nl,illegale nederzettingen
http://vocab.getty.edu/aat/300008523,http://vocab.getty.edu/aat/term/1000468983-nl,collectieve nederzettingen
http://vocab.getty.edu/aat/300008449,http://vocab.getty.edu/aat/term/1000008449-nl,bastides
http://vocab.getty.edu/aat/300008496,http://vocab.getty.edu/aat/term/1000468955-nl,futuristische steden
http://vocab.getty.edu/aat/300008498,http://vocab.getty.edu/aat/term/1000468957-nl,modelsteden
http://vocab.getty.edu/aat/300008492,http://vocab.getty.edu/aat/term/1000468953-nl,modelsteden
http://vocab.getty.edu/aat/300181194,http://vocab.getty.edu/aat/term/1000181194-nl,urban villages
http://vocab.getty.edu/aat/300266059,http://vocab.getty.edu/aat/term/1000514179-nl,wateren en onderdelen van water
http://vocab.getty.edu/aat/300266157,http://vocab.getty.edu/aat/term/1000514258-nl,buitenaardse hemellichamen
http://vocab.getty.edu/aat/300266060,http://vocab.getty.edu/aat/term/1000514180-nl,landschapsvorm
http://vocab.getty.edu/aat/300266061,http://vocab.getty.edu/aat/term/1000514181-nl,vegetatie
http://vocab.getty.edu/aat/300125766,http://vocab.getty.edu/aat/term/1000491421-nl,landbouwcomplexen
http://vocab.getty.edu/aat/300000701,http://vocab.getty.edu/aat/term/1000463404-nl,bestuurscentra
http://vocab.getty.edu/aat/300266755,http://vocab.getty.edu/aat/term/1000637342-nl,begraafplaatsen
http://vocab.getty.edu/aat/300008505,http://vocab.getty.edu/aat/term/1000468963-nl,kinderdorpen
http://vocab.getty.edu/aat/300132652,http://vocab.getty.edu/aat/term/1000492203-nl,commerciële complexen
http://vocab.getty.edu/aat/300122216,http://vocab.getty.edu/aat/term/1000491210-nl,gevangeniscomplexen
http://vocab.getty.edu/aat/300000330,http://vocab.getty.edu/aat/term/1000463062-nl,onderwijscomplexen
http://vocab.getty.edu/aat/300259362,http://vocab.getty.edu/aat/term/1000510382-nl,huisvestingscomplexen
http://vocab.getty.edu/aat/300000385,http://vocab.getty.edu/aat/term/1000463110-nl,industriële complexen
http://vocab.getty.edu/aat/300262710,http://vocab.getty.edu/aat/term/1000511006-nl,justitiële centra
http://vocab.getty.edu/aat/300164060,http://vocab.getty.edu/aat/term/1000494244-nl,militaire vestigingen
http://vocab.getty.edu/aat/300000271,http://vocab.getty.edu/aat/term/1000463011-nl,filmstudio's
http://vocab.getty.edu/aat/300000347,http://vocab.getty.edu/aat/term/1000463068-nl,natuurcentra
http://vocab.getty.edu/aat/300000490,http://vocab.getty.edu/aat/term/1000463204-nl,kantoorcomplexen
http://vocab.getty.edu/aat/300000672,http://vocab.getty.edu/aat/term/1000463377-nl,testterreinen
http://vocab.getty.edu/aat/300000617,http://vocab.getty.edu/aat/term/1000463314-nl,schietterreinen
http://vocab.getty.edu/aat/300000510,http://vocab.getty.edu/aat/term/1000463215-nl,recreatiegebieden
http://vocab.getty.edu/aat/300263741,http://vocab.getty.edu/aat/term/1000512259-nl,religieuze complexen
http://vocab.getty.edu/aat/300000809,http://vocab.getty.edu/aat/term/1000000809-nl,sites
http://vocab.getty.edu/aat/300000677,http://vocab.getty.edu/aat/term/1000463381-nl,transportcomplexen
http://vocab.getty.edu/aat/300000348,http://vocab.getty.edu/aat/term/1000463070-nl,dierentuinen
http://vocab.getty.edu/aat/300000506,http://vocab.getty.edu/aat/term/1000463212-nl,commerciële zones
http://vocab.getty.edu/aat/300000500,http://vocab.getty.edu/aat/term/1000463210-nl,gemengde nieuwbouwprojecten
http://vocab.getty.edu/aat/300000508,http://vocab.getty.edu/aat/term/1000463213-nl,verkavelingen
http://vocab.getty.edu/aat/300000707,http://vocab.getty.edu/aat/term/1000463409-nl,districten naar administratieve functie
http://vocab.getty.edu/aat/300000724,http://vocab.getty.edu/aat/term/1000463424-nl,districten naar grondgebruik
http://vocab.getty.edu/aat/300237188,http://vocab.getty.edu/aat/term/1000507473-nl,geannexeerde gebieden
http://vocab.getty.edu/aat/300163966,http://vocab.getty.edu/aat/term/1000494226-nl,gedemilitariseerde zones
http://vocab.getty.edu/aat/300229355,http://vocab.getty.edu/aat/term/1000505752-nl,landelijke gebieden
http://vocab.getty.edu/aat/300130893,http://vocab.getty.edu/aat/term/1000491961-nl,stedelijke gebieden
http://vocab.getty.edu/aat/300000765,http://vocab.getty.edu/aat/term/1000463457-nl,ontwikkelingsgebieden
http://vocab.getty.edu/aat/300133161,http://vocab.getty.edu/aat/term/1000492309-nl,groeikernen
http://vocab.getty.edu/aat/300004794,http://vocab.getty.edu/aat/term/1000465952-nl,bouwconstructies
http://vocab.getty.edu/aat/300008090,http://vocab.getty.edu/aat/term/1000468598-nl,tuinen
http://vocab.getty.edu/aat/300008216,http://vocab.getty.edu/aat/term/1000008216-nl,quadrangles
http://vocab.getty.edu/aat/300008304,http://vocab.getty.edu/aat/term/1000468821-nl,pleinen
http://vocab.getty.edu/aat/300000824,http://vocab.getty.edu/aat/term/1000463517-nl,stortplaatsen (afval)
http://vocab.getty.edu/aat/300007555,http://vocab.getty.edu/aat/term/1000468127-nl,musalla's
http://vocab.getty.edu/aat/300008178,http://vocab.getty.edu/aat/term/1000468693-nl,natuurreservaten
http://vocab.getty.edu/aat/300191131,http://vocab.getty.edu/aat/term/1000496971-nl,paradeplaatsen
http://vocab.getty.edu/aat/300008187,http://vocab.getty.edu/aat/term/1000468703-nl,parken (openbare ruimten)
http://vocab.getty.edu/aat/300263422,http://vocab.getty.edu/aat/term/1000511888-nl,openbare ruimten
http://vocab.getty.edu/aat/300251876,http://vocab.getty.edu/aat/term/1000509042-nl,heilige bosjes
http://vocab.getty.edu/aat/300006356,http://vocab.getty.edu/aat/term/1000467186-nl,tijdelijke ruimten voor vee
http://vocab.getty.edu/aat/300122438,http://vocab.getty.edu/aat/term/1000491225-nl,transportterreinen
http://vocab.getty.edu/aat/300008312,http://vocab.getty.edu/aat/term/1000468826-nl,wandelwegen
http://vocab.getty.edu/aat/300008074,http://vocab.getty.edu/aat/term/1000468588-nl,agora's
http://vocab.getty.edu/aat/300008077,http://vocab.getty.edu/aat/term/1000468590-nl,huizenblokken
http://vocab.getty.edu/aat/300008081,http://vocab.getty.edu/aat/term/1000642923-nl,gemeenschapsgronden
http://vocab.getty.edu/aat/300008085,http://vocab.getty.edu/aat/term/1000008085-nl,forums
http://vocab.getty.edu/aat/300008338,http://vocab.getty.edu/aat/term/1000468846-nl,groene zones
http://vocab.getty.edu/aat/300008164,http://vocab.getty.edu/aat/term/1000609953-nl,brinken
http://vocab.getty.edu/aat/300178904,http://vocab.getty.edu/aat/term/1000495346-nl,groenstroken
http://vocab.getty.edu/aat/300008166,http://vocab.getty.edu/aat/term/1000468678-nl,terreinen (bij een huis)
http://vocab.getty.edu/aat/300000837,http://vocab.getty.edu/aat/term/1000463539-nl,percelen
http://vocab.getty.edu/aat/300008186,http://vocab.getty.edu/aat/term/1000468701-nl,uitkijkposten
http://vocab.getty.edu/aat/300008307,http://vocab.getty.edu/aat/term/1000468823-nl,kerkpleinen
http://vocab.getty.edu/aat/300107979,http://vocab.getty.edu/aat/term/1000490414-nl,erven
http://vocab.getty.edu/aat/300181636,http://vocab.getty.edu/aat/term/1000495765-nl,grondlichten
http://vocab.getty.edu/aat/300002002,http://vocab.getty.edu/aat/term/1000464214-nl,harmonikagaashekken
http://vocab.getty.edu/aat/300100392,http://vocab.getty.edu/aat/term/1000489741-nl,schrikdraadafrasteringen
http://vocab.getty.edu/aat/300005054,http://vocab.getty.edu/aat/term/1000609845-nl,omheiningen
http://vocab.getty.edu/aat/300005051,http://vocab.getty.edu/aat/term/1000466132-nl,piketpaalhekken
http://vocab.getty.edu/aat/300005052,http://vocab.getty.edu/aat/term/1000466134-nl,hekken (afscheidingen)
http://vocab.getty.edu/aat/300266413,http://vocab.getty.edu/aat/term/1000469225-nl,heggen
http://vocab.getty.edu/aat/300005055,http://vocab.getty.edu/aat/term/1000466139-nl,sneeuwschermen
http://vocab.getty.edu/aat/300003717,http://vocab.getty.edu/aat/term/1000465237-nl,palissaden
http://vocab.getty.edu/aat/300100558,http://vocab.getty.edu/aat/term/1000489749-nl,grensmuren
http://vocab.getty.edu/aat/300239937,http://vocab.getty.edu/aat/term/1000507826-nl,bedden (tuinelementen)
http://vocab.getty.edu/aat/300003835,http://vocab.getty.edu/aat/term/1000465288-nl,bermen (aardwallen)
